"archive_path","uncompressed_bytes","compressed_bytes","extension","crc32","review_required","review_reasons"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/arch_probs_stage1_reduce_global.npy","576","520",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/arch_probs_stage1_reduce_local.npy","576","520",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/run_args.json","1211","517",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/search.log","19739","4180",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/stage1_switches_normal.json","822","81",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/stage1_switches_reduce.json","822","111",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n8__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033702/stage1_weights.pt","5526094","4473960",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/_BATCH_LEDGER.csv","4832","664",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/_SEARCH_LEDGER.csv","4901","746",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_final_normal.npy","576","256",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_final_reduce.npy","576","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage1_normal_global.npy","576","463",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage1_normal_local.npy","576","463",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage1_reduce_global.npy","576","519",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage1_reduce_local.npy","576","519",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage2_normal_global.npy","576","387",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage2_normal_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage2_reduce_global.npy","576","385",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage2_reduce_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage3_normal_global.npy","576","276",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage3_normal_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/arch_probs_stage3_reduce_local.npy","296","248",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/final_ops_normal.csv","212","108",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/final_ops_reduce.csv","212","114",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/final_switches_normal.json","240","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/final_switches_reduce.json","240","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/genotype.json","1072","183",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/genotype.txt","417","150",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/search.log","32458","6100",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage1_switches_reduce.json","822","107",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage1_weights.pt","3025416","2469221",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage2_switches_normal.json","570","96",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage2_switches_reduce.json","570","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage2_weights.pt","3528370","2862573",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage3_switches_normal.json","318","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage3_switches_reduce.json","318","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage3_weights.pt","2963458","2350012",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-113013/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-113013/search.log","12281","1866",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133712/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133712/search.log","3746","852",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133713/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133713/search.log","8416","1947",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-160613/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-160613/search.log","9176","1764",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-180313/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-180313/search.log","9923","1627",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-193913/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-193913/search.log","11168","1769",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_final_normal.npy","576","256",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_final_reduce.npy","576","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_normal_global.npy","576","463",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_normal_local.npy","576","463",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_reduce_global.npy","576","519",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_reduce_local.npy","576","519",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_normal_global.npy","576","387",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_normal_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_reduce_global.npy","576","385",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_reduce_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_normal_global.npy","576","276",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_normal_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_reduce_local.npy","296","248",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_ops_normal.csv","212","108",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_ops_reduce.csv","212","114",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_switches_normal.json","240","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_switches_reduce.json","240","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/genotype.json","1072","183",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/genotype.txt","417","150",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/search.log","51447","6627",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage1_switches_reduce.json","822","107",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage1_weights.pt","3025416","2469221",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage2_switches_normal.json","570","96",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage2_switches_reduce.json","570","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage2_weights.pt","3528370","2862573",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage3_switches_normal.json","318","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage3_switches_reduce.json","318","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage3_weights.pt","2963458","2350012",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_final_normal.npy","576","250",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_final_reduce.npy","576","233",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage1_normal_global.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage1_normal_local.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage1_reduce_global.npy","576","515",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage1_reduce_local.npy","576","515",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage2_normal_global.npy","576","384",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage2_normal_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage2_reduce_global.npy","576","386",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage2_reduce_local.npy","408","358",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage3_normal_global.npy","576","280",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage3_normal_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage3_reduce_global.npy","576","276",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/arch_probs_stage3_reduce_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/final_ops_normal.csv","212","106",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/final_ops_reduce.csv","212","110",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/final_switches_normal.json","240","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/final_switches_reduce.json","240","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/genotype.json","1072","172",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/genotype.txt","417","144",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/search.log","32393","6132",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage1_switches_reduce.json","822","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage1_weights.pt","3025416","2469620",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage2_switches_normal.json","570","94",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage2_switches_reduce.json","570","91",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage2_weights.pt","3655542","2973256",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage3_switches_normal.json","318","60",".json","","True","review_extension:.json;generated_or_historical_output"
